date,High
2022-03-01,418.3691411
2022-02-28,397.0463511
2022-02-27,381.1772008
2022-02-26,383.8474788
2022-02-25,376.5571275
2022-02-24,368.4026
2022-02-23,383.7823
2022-02-22,374.619
2022-02-21,393.297
2022-02-20,400.0303
2022-02-19,406.3319256
2022-02-18,410.7221
2022-02-17,430.8784
2022-02-16,434.4589698
2022-02-15,436.1595
2022-02-14,404.7091
2022-02-13,406.2115
2022-02-12,406.6287406
2022-02-11,418.390339
2022-02-10,433.6501
2022-02-09,427.3292
2022-02-08,444.7115843
2022-02-07,438.2865
2022-02-06,421.1313
2022-02-05,430.1818761
2022-02-04,399.2450314
2022-02-03,370.3261
2022-02-02,386.6746
2022-02-01,388.2362796
2022-01-31,384.9678
2022-01-30,390.018009
2022-01-29,397.1778
2022-01-28,392.7436
2022-01-27,391.5511151
2022-01-26,399.6658
2022-01-25,386.5558
2022-01-24,383.9316
2022-01-23,388.4922688
2022-01-22,388.7234
2022-01-21,443.9801805
2022-01-20,478.0531
2022-01-19,472.2673469
2022-01-18,479.2404
2022-01-17,498.4848702
2022-01-16,504.7853
2022-01-15,500.4960952
2022-01-14,491.402243
2022-01-13,487.754
2022-01-12,488.8988
2022-01-11,466.7552076
2022-01-10,444.9631
2022-01-09,444.0440392
2022-01-08,459.1533
2022-01-07,473.5634728
2022-01-06,480.6456
2022-01-05,515.8548
2022-01-04,519.5815
2022-01-03,532.1991
2022-01-02,532.7722
2022-01-01,526.7967
2021-12-31,527.7288
2021-12-30,527.479764
2021-12-29,540.0339696
2021-12-28,563.057528
2021-12-27,570.4995508
2021-12-26,549.309802
2021-12-25,550.1136
2021-12-24,553.5544224
2021-12-23,552.0556131
2021-12-22,543.6494977
2021-12-21,534.9283686
2021-12-20,534.3090273
2021-12-19,542.098
2021-12-18,537.4593
2021-12-17,533.6544
2021-12-16,544.3585508
2021-12-15,545.9936245
2021-12-14,534.9567
2021-12-13,571.8915126
2021-12-12,573.7804203
2021-12-11,571.1503
2021-12-10,593.6582262
2021-12-09,615.787899
2021-12-08,606.7456566
2021-12-07,591.7385732
2021-12-06,591.8968973
2021-12-05,580.9092463
2021-12-04,595.1482
2021-12-03,627.5514327
2021-12-02,629.2101703
2021-12-01,649.0288
2021-11-30,633.5887323
2021-11-29,628.3764762
2021-11-28,612.4806558
2021-11-27,620.2919897
2021-11-26,656.1959127
2021-11-25,645.7228
2021-11-24,593.1910338
2021-11-23,604.4141979
2021-11-22,585.6361623
2021-11-21,604.9916044
2021-11-20,604.5909958
2021-11-19,584.9517971
2021-11-18,587.4273027
2021-11-17,591.0793681
2021-11-16,633.3162
2021-11-15,658.7644944
2021-11-14,658.7310898
2021-11-13,653.8777187
2021-11-12,633.5866
2021-11-11,633.2073345
2021-11-10,661.4077223
2021-11-09,656.1602
2021-11-08,654.9335113
2021-11-07,668.4014
2021-11-06,634.638342
2021-11-05,612.6100096
2021-11-04,568.041498
2021-11-03,569.8439
2021-11-02,563.1281
2021-11-01,551.4060057
2021-10-31,534.3685059
2021-10-30,539.2332809
2021-10-29,533.3023534
2021-10-28,492.6734
2021-10-27,486.0549759
2021-10-26,488.4370555
2021-10-25,488.4546
2021-10-24,486.3191
2021-10-23,485.3234
2021-10-22,496.6257618
2021-10-21,505.5370628
2021-10-20,505.9753637
2021-10-19,494.888
2021-10-18,484.8436721
2021-10-17,471.4021326
2021-10-16,482.7946059
2021-10-15,476.4197141
2021-10-14,481.5627
2021-10-13,470.6655905
2021-10-12,440.3939899
2021-10-11,423.3000263
2021-10-10,422.3332623
2021-10-09,426.7148673
2021-10-08,440.9394876
2021-10-07,449.0669923
2021-10-06,440.6441277
2021-10-05,441.5502121
2021-10-04,430.7098
2021-10-03,436.3680237
2021-10-02,437.6385
2021-10-01,422.8269367
2021-09-30,387.121882
2021-09-29,372.6523
2021-09-28,343.8776
2021-09-27,356.638813
2021-09-26,354.6677931
2021-09-25,360.2999
2021-09-24,384.047
2021-09-23,384.2337
2021-09-22,379.0645485
2021-09-21,374.8889
2021-09-20,408.538
2021-09-19,417.8549369
2021-09-18,419.1748
2021-09-17,425.4972348
2021-09-16,433.7165
2021-09-15,435.8816
2021-09-14,413.067
2021-09-13,418.7435
2021-09-12,420.2669
2021-09-11,414.3154495
2021-09-10,436.9354257
2021-09-09,433.9372472
2021-09-08,425.1955
2021-09-07,504.8848
2021-09-06,508.2352
2021-09-05,504.6867
2021-09-04,507.3702
2021-09-03,494.6258
2021-09-02,503.336
2021-09-01,489.4985
2021-08-31,476.3867578
2021-08-30,481.4072592
2021-08-29,494.8353
2021-08-28,496.0548
2021-08-27,494.555
2021-08-26,516.7874
2021-08-25,505.6473
2021-08-24,503.7213
2021-08-23,508.0275578
2021-08-22,457.7194
2021-08-21,458.8196
2021-08-20,455.876488
2021-08-19,430.7382584
2021-08-18,411.2698
2021-08-17,435.024752
2021-08-16,434.9098272
2021-08-15,414.7254
2021-08-14,418.2602228
2021-08-13,410.9306889
2021-08-12,403.8567
2021-08-11,404.1729132
2021-08-10,373.8895492
2021-08-09,357.0014
2021-08-08,359.6109186
2021-08-07,358.938045
2021-08-06,346.72
2021-08-05,340.18
2021-08-04,337.0984527
2021-08-03,333.9853639
2021-08-02,337.36
2021-08-01,346.5677439
2021-07-31,337.4901338
2021-07-30,324.2
2021-07-29,319.17
2021-07-28,317.94
2021-07-27,317.81
2021-07-26,324.8770652
2021-07-25,303.670934
2021-07-24,307.33
2021-07-23,300.0422759
2021-07-22,297.0598017
2021-07-21,297.2752427
2021-07-20,283.61
2021-07-19,303.13
2021-07-18,308.45
2021-07-17,306.35
2021-07-16,322.26
2021-07-15,322.35
2021-07-14,312.4676849
2021-07-13,318.42
2021-07-12,333.76
2021-07-11,326.55
2021-07-10,320.5015197
2021-07-09,318.95
2021-07-08,327.8579923
2021-07-07,338.64
2021-07-06,319.9
2021-07-05,307.9687883
2021-07-04,314.41
2021-07-03,301.69
2021-07-02,289.85
2021-07-01,302.8983626
2021-06-30,304.066787
2021-06-29,314.39
2021-06-28,297.8908321
2021-06-27,289.87
2021-06-26,289.4200678
2021-06-25,313.2265968
2021-06-24,315.6434294
2021-06-23,308.12
2021-06-22,290.86
2021-06-21,340.3631349
2021-06-20,340.06
2021-06-19,343.44
2021-06-18,356.28
2021-06-17,362.1469559
2021-06-16,367.16
2021-06-15,378.8977475
2021-06-14,375.17
2021-06-13,368.6
2021-06-12,348.267904
2021-06-11,364.78
2021-06-10,376.5663513
2021-06-09,377.5938622
2021-06-08,365.8668091
2021-06-07,405.81
2021-06-06,399.48343
2021-06-05,424.7535035
2021-06-04,427.66
2021-06-03,429.8813365
2021-06-02,416.9785133
2021-06-01,362.8414049
2021-05-31,354.87
2021-05-30,337.33
2021-05-29,345.76
2021-05-28,372.7151721
2021-05-27,386.7638381
2021-05-26,386.3745916
2021-05-25,372.2368614
2021-05-24,348.4
2021-05-23,312.51
2021-05-22,334.725576
2021-05-21,413.2
2021-05-20,420.1446811
2021-05-19,514.955122
2021-05-18,533.0342709
2021-05-17,562.64
2021-05-16,605.7660067
2021-05-15,610.1254624
2021-05-14,614.4361634
2021-05-13,631.8
2021-05-12,683.9415828
2021-05-11,672.3998199
2021-05-10,689.33
2021-05-09,677.1131444
2021-05-08,657.6430596
2021-05-07,643.530332
2021-05-06,652.78
2021-05-05,656.6696241
2021-05-04,676.0443138
2021-05-03,679.5988884
2021-05-02,628.46
2021-05-01,640.2933705
2021-04-30,627.41
2021-04-29,612.8661462
2021-04-28,579.3432429
2021-04-27,577.78
2021-04-26,549.3585778
2021-04-25,517.04
2021-04-24,527.4418921
2021-04-23,530.1350008
2021-04-22,581.6556101
2021-04-21,611.58
2021-04-20,587.37
2021-04-19,539.7695244
2021-04-18,519.7
