date,High
2024-05-15,0.5199892273213172
2024-05-14,0.5099546334768366
2024-05-13,0.5114539924998661
2024-05-12,0.5096556367075059
2024-05-11,0.5083420369200384
2024-05-10,0.5206650012559793
2024-05-09,0.5242419366177656
2024-05-08,0.5295529752677454
2024-05-07,0.5442819990144986
2024-05-06,0.5681893999241119
2024-05-05,0.5343317914034809
2024-05-04,0.5409033819745301
2024-05-03,0.5364905675416491
2024-05-02,0.524610753326644
2024-05-01,0.5205104906695744
2024-04-30,0.520435581987612
2024-04-29,0.5178018042227762
2024-04-28,0.5259213357041737
2024-04-27,0.5265093614807009
2024-04-26,0.5357203795107179
2024-04-25,0.5327879763319412
2024-04-24,0.5522072121464219
2024-04-23,0.5571635815582288
2024-04-22,0.5671583844401672
2024-04-21,0.535525058469563
2024-04-20,0.5300024661513457
2024-04-19,0.5101953836686677
2024-04-18,0.5045282254410484
2024-04-17,0.5071814815096335
2024-04-16,0.5006349322209194
2024-04-15,0.51870250844282
2024-04-14,0.5066808998073321
2024-04-13,0.5483725191805636
2024-04-12,0.6149627990968036
2024-04-11,0.6214270762650446
2024-04-10,0.6211200882766619
2024-04-09,0.6395454407480021
2024-04-08,0.6266333899967655
2024-04-07,0.6016123258166753
2024-04-06,0.597449964994926
2024-04-05,0.5932117277109131
2024-04-04,0.6101371399648983
2024-04-03,0.5922314558186778
2024-04-02,0.6173653819655904
2024-04-01,0.6326564328200965
2024-03-31,0.6302001875241733
2024-03-30,0.6342663767460135
2024-03-29,0.6406181924856884
2024-03-28,0.6344916835811789
2024-03-27,0.634488889308776
2024-03-26,0.6518264344225624
2024-03-25,0.6570277960698679
2024-03-24,0.6360319764756611
2024-03-23,0.6309819495428312
2024-03-22,0.6439488444276517
2024-03-21,0.649228438924912
2024-03-20,0.6167852107822328
2024-03-19,0.6419933965586485
2024-03-18,0.6568280597266135
2024-03-17,0.6245751729580602
2024-03-16,0.6446467475352133
2024-03-15,0.6746998039199347
2024-03-14,0.7017187506910166
2024-03-13,0.7001752572196158
2024-03-12,0.7250385645595581
2024-03-11,0.7417812144887749
2024-03-10,0.6281756202711295
2024-03-09,0.6320986557359052
2024-03-08,0.6335871329807589
2024-03-07,0.6382578441776701
2024-03-06,0.6242683515591156
2024-03-05,0.6669765880781817
2024-03-04,0.6642665179867736
2024-03-03,0.6421886069744204
2024-03-02,0.6483430680037279
2024-03-01,0.6037303443209482
2024-02-29,0.621340922966195
2024-02-28,0.6051379221628426
2024-02-27,0.5938383290127166
2024-02-26,0.5528644957414339
2024-02-25,0.5508969231789833
2024-02-24,0.550594429460532
2024-02-23,0.5458468750020272
2024-02-22,0.5525729883167437
2024-02-21,0.5637995748931212
2024-02-20,0.5751771643841768
2024-02-19,0.5687635871787381
2024-02-18,0.5636867735374099
2024-02-17,0.5662616899396586
2024-02-16,0.5784182950350353
2024-02-15,0.5738142990374561
2024-02-14,0.5419213431794834
2024-02-13,0.5338734088351877
2024-02-12,0.5364102287570652
2024-02-11,0.5361798793485868
2024-02-10,0.528715795302494
2024-02-09,0.5284758291843331
2024-02-08,0.5185984263499726
2024-02-07,0.5153961107323821
2024-02-06,0.5110852246722246
2024-02-05,0.5128167416238899
2024-02-04,0.5195798541348429
2024-02-03,0.5258258756565338
2024-02-02,0.5130540548420656
2024-02-01,0.5102284317542858
2024-01-31,0.514312202295196
2024-01-30,0.5388905699086173
2024-01-29,0.5395633831417235
2024-01-28,0.5361957050710269
2024-01-27,0.5345862283333719
2024-01-26,0.5354936986328891
2024-01-25,0.5182040821151405
2024-01-24,0.5198679226714809
2024-01-23,0.5321484467846304
2024-01-22,0.5501236380981765
2024-01-21,0.5561889338441687
2024-01-20,0.555145022380523
2024-01-19,0.5559032419714823
2024-01-18,0.5693539186349953
2024-01-17,0.5768153134850853
2024-01-16,0.5800864834057429
2024-01-15,0.5893255342207483
2024-01-14,0.5926503979697374
2024-01-13,0.5787229509922142
2024-01-12,0.6043324638477107
2024-01-11,0.6204655480618799
2024-01-10,0.6124406041797151
2024-01-09,0.5778999183056762
2024-01-08,0.5811460581914574
2024-01-07,0.5727562113735395
2024-01-06,0.5756236571068701
2024-01-05,0.5892523318940427
2024-01-04,0.5925640500153037
2024-01-03,0.6384665473070386
2024-01-02,0.6383336262206534
2024-01-01,0.6319386184132498
2023-12-31,0.628206274444594
2023-12-30,0.630553458299295
2023-12-29,0.6369795628844751
2023-12-28,0.6543479318900031
2023-12-27,0.641887495604441
2023-12-26,0.6453559652036016
2023-12-25,0.6478616714210526
2023-12-24,0.6292498013167408
2023-12-23,0.6258666396012862
2023-12-22,0.6278550838552323
2023-12-21,0.6254215937975415
2023-12-20,0.6257841103297399
2023-12-19,0.6165197584080034
2023-12-18,0.6147954466494199
2023-12-17,0.6238121788861131
2023-12-16,0.6273945885582483
2023-12-15,0.6411430301758748
2023-12-14,0.6373111473436338
2023-12-13,0.6331056419958901
2023-12-12,0.6271171110290219
2023-12-11,0.6641869975950463
2023-12-10,0.671291520805236
2023-12-09,0.6970013871974254
2023-12-08,0.6738828580961499
2023-12-07,0.6543494303343027
2023-12-06,0.6436208531876644
2023-12-05,0.6285409999599134
2023-12-04,0.6412690057378603
2023-12-03,0.6328476755487433
2023-12-02,0.6229970086516984
2023-12-01,0.6145700077717781
2023-11-30,0.6108490600739991
2023-11-29,0.6167452040155348
2023-11-28,0.6141710142418443
2023-11-27,0.6177106943508492
2023-11-26,0.6371321632226645
2023-11-25,0.6245658360550789
2023-11-24,0.6258714169689793
2023-11-23,0.6235748714360188
