date,High
2023-09-11,1623.695
2023-09-10,1643.0558
2023-09-09,1644.1057
2023-09-08,1657.6135
2023-09-07,1660.3724
2023-09-06,1653.347
2023-09-05,1647.7832
2023-09-04,1647.9321
2023-09-03,1649.1671
2023-09-02,1647.1399
2023-09-01,1656.4525
2023-08-31,1723.2418
2023-08-30,1732.387
2023-08-29,1744.1021
2023-08-28,1664.7217
2023-08-27,1666.2375
2023-08-26,1659.4688
2023-08-25,1667.3616
2023-08-24,1682.1802
2023-08-23,1693.6995
2023-08-22,1677.0907
2023-08-21,1688.9175
2023-08-20,1694.184
2023-08-19,1693.6341
2023-08-18,1704.2062
2023-08-17,1811.8277
2023-08-16,1832.0027
2023-08-15,1844.8887
2023-08-14,1852.071
2023-08-13,1855.25
2023-08-12,1854.56
2023-08-11,1855.7265
2023-08-10,1864.1483
2023-08-09,1870.2222
2023-08-08,1872.6338
2023-08-07,1872.4928
2023-08-06,1881.9888
2023-08-05,1871.2594
2023-08-04,1847.6909
2023-08-03,1855.1814
2023-08-02,1877.2666
2023-08-01,1869.4222
2023-07-31,1878.3138
2023-07-30,1886.2911
2023-07-29,1889.6508
2023-07-28,1882.0238
2023-07-27,1888.1761
2023-07-26,1886.3957
2023-07-25,1867.278
2023-07-24,1886.6287
2023-07-23,1898.886
2023-07-22,1892.666
2023-07-21,1898.1933
2023-07-20,1922.8311
2023-07-19,1913.7421
2023-07-18,1913.6273
2023-07-17,1930.7373
2023-07-16,1935.1192
2023-07-15,1942.1777
2023-07-14,2017.4947
2023-07-13,2005.6512
2023-07-12,1895.3376
2023-07-11,1884.2669
2023-07-10,1901.3356
2023-07-09,1881.3295
2023-07-08,1874.8064
2023-07-07,1878.2923
2023-07-06,1956.3191
2023-07-05,1944.4922
2023-07-04,1966.8915
2023-07-03,1967.748
2023-07-02,1951.77
2023-07-01,1939.78
2023-06-30,1937.9763
2023-06-29,1873.6457
2023-06-28,1884.8866
2023-06-27,1904.5394
2023-06-26,1901.887
2023-06-25,1970.124
2023-06-24,1900.9655
2023-06-23,1925.9641
2023-06-22,1912.1701
2023-06-21,1883.2081
2023-06-20,1783.3703
2023-06-19,1741.3029
2023-06-18,1739.482
2023-06-17,1754.0215
2023-06-16,1724.9053
2023-06-15,1678.1342
2023-06-14,1757.427
2023-06-13,1760.4513
2023-06-12,1757.8165
2023-06-11,1774.9842
2023-06-10,1845.0839
2023-06-09,1857.1764
2023-06-08,1860.2266
2023-06-07,1900.7572
2023-06-06,1896.6447
2023-06-05,1893.0456
2023-06-04,1911.6116
2023-06-03,1910.1101
2023-06-02,1911.2428
2023-06-01,1883.4338
2023-05-31,1902.7287
2023-05-30,1911.3524
2023-05-29,1920.2004
2023-05-28,1910.1798
