date,High
2023-01-24,25.1314
2023-01-23,24.9052
2023-01-22,25.3976
2023-01-21,26.327503420080287
2023-01-20,25.673
2023-01-19,21.74134518403151
2023-01-18,23.4754
2023-01-17,23.876899248233237
2023-01-16,24.6593
2023-01-15,24.8059
2023-01-14,24.55165894320534
2023-01-13,18.530750606520638
2023-01-12,16.831524366564828
2023-01-11,16.4808981730978
2023-01-10,16.6254
2023-01-09,17.299483197673542
2023-01-08,14.007711159664511
2023-01-07,13.512630953249904
2023-01-06,13.543759650725065
2023-01-05,13.7381
2023-01-04,14.0888
2023-01-03,13.472413432654172
2023-01-02,11.35744393875395
2023-01-01,10.054435859439693
2022-12-31,10.1411
2022-12-30,10.008504696362074
2022-12-29,9.820563676520266
2022-12-28,11.112094869007787
2022-12-27,11.38856735022247
2022-12-26,11.4468
2022-12-25,11.529824138700338
2022-12-24,11.784688182257378
2022-12-23,12.0915
2022-12-22,12.171800768455242
2022-12-21,12.27796640038439
2022-12-20,12.4424
2022-12-19,12.569067797104417
2022-12-18,12.571523054427018
2022-12-17,12.509157698559056
2022-12-16,14.162684283475002
2022-12-15,14.4459
2022-12-14,14.872740414616189
2022-12-13,14.0382
2022-12-12,13.461086003544954
2022-12-11,13.783989926531476
2022-12-10,13.693269583735654
2022-12-09,13.9832
2022-12-08,13.7557
2022-12-07,14.2999
2022-12-06,14.3049
2022-12-05,14.124437895604087
2022-12-04,13.73196891293536
2022-12-03,13.7329
2022-12-02,13.769860603300613
2022-12-01,14.14808116552642
2022-11-30,14.228737281783705
2022-11-29,13.884495437912816
2022-11-28,14.1292
2022-11-27,14.411
2022-11-26,14.852703076733032
2022-11-25,14.5734
2022-11-24,14.8531
2022-11-23,14.3841
2022-11-22,12.4546
2022-11-21,12.2427
2022-11-20,13.3602
2022-11-19,13.250301208028166
2022-11-18,13.773566996566338
2022-11-17,14.453479121199974
2022-11-16,14.5469
2022-11-15,14.9881
2022-11-14,14.889625252982462
2022-11-13,14.6397
2022-11-12,16.3933
2022-11-11,18.1151726431415
2022-11-10,18.5988
2022-11-09,23.98476952020121
2022-11-08,30.888430326580878
2022-11-07,33.0442
2022-11-06,36.8343
2022-11-05,38.5163
2022-11-04,34.0962
2022-11-03,32.1569335404362
2022-11-02,32.744
2022-11-01,33.3202
2022-10-31,34.2938
2022-10-30,33.4968
2022-10-29,33.77339549060762
2022-10-28,32.434
2022-10-27,32.1343989478534
2022-10-26,31.939309291218724
2022-10-25,32.1992
2022-10-24,29.4234
2022-10-23,29.33504153537513
2022-10-22,28.147518833622136
2022-10-21,28.2622
2022-10-20,29.4385
2022-10-19,30.2134
2022-10-18,31.4261
2022-10-17,31.2349
2022-10-16,30.47689133167563
2022-10-15,30.183615823998128
2022-10-14,31.9299
2022-10-13,31.194109718411408
2022-10-12,31.476
2022-10-11,31.93264798849464
2022-10-10,33.292
2022-10-09,33.11441769421442
2022-10-08,33.040327310044304
2022-10-07,33.738
2022-10-06,34.4371
2022-10-05,34.3265
2022-10-04,34.348
2022-10-03,33.215001731155255
2022-10-02,33.0005
2022-10-01,33.24238093655864
2022-09-30,35.0986
2022-09-29,34.3195
2022-09-28,33.7381
2022-09-27,35.2141
2022-09-26,33.92464569302728
2022-09-25,33.990944954025444
2022-09-24,34.719515314631884
2022-09-23,33.883652718845866
2022-09-22,32.73685345906536
2022-09-21,33.11432756667849
2022-09-20,32.876805284647226
2022-09-19,32.993525992111614
2022-09-18,33.9407
2022-09-17,33.8528
2022-09-16,33.2131
2022-09-15,34.6567
2022-09-14,34.3259
2022-09-13,38.74750963603454
2022-09-12,38.09813776533851
2022-09-11,35.8999352918438
2022-09-10,35.3555
2022-09-09,35.727002318741235
2022-09-08,33.697058741234216
2022-09-07,32.86600673624568
2022-09-06,33.7851
2022-09-05,32.42476087594635
2022-09-04,32.1423
2022-09-03,31.2569
2022-09-02,32.3127
2022-09-01,31.7211
2022-08-31,32.8567
2022-08-30,33.0177
2022-08-29,32.508751169917026
2022-08-28,32.05690739881464
2022-08-27,32.2175
2022-08-26,35.552709378255024
2022-08-25,36.43665340689721
2022-08-24,36.2647
2022-08-23,36.03289959065435
2022-08-22,36.48580049404637
2022-08-21,36.95295722910729
2022-08-20,37.25553446104439
2022-08-19,39.5589
2022-08-18,41.6154
2022-08-17,44.59001234701775
2022-08-16,44.20420700086724
2022-08-15,47.0598
2022-08-14,47.9543
2022-08-13,48.12757861666292
2022-08-12,45.3072
2022-08-11,44.9769304615113
2022-08-10,42.38375840936882
2022-08-09,42.7214
2022-08-08,43.58766169846242
2022-08-07,41.488505864692094
2022-08-06,40.80908583627763
2022-08-05,41.13860019211878
2022-08-04,39.7413
2022-08-03,40.7224
2022-08-02,42.34549714744595
2022-08-01,43.1361
2022-07-31,44.99648912576931
2022-07-30,46.495039449688505
2022-07-29,44.087201922758496
2022-07-28,43.83251693674188
2022-07-27,40.29155073234646
2022-07-26,36.7608
2022-07-25,41.0596235747372
2022-07-24,42.0046155452525
2022-07-23,41.8189
2022-07-22,44.108666617923554
2022-07-21,43.95210609498832
2022-07-20,45.9621
2022-07-19,47.05478847479423
2022-07-18,43.554985198935945
2022-07-17,40.89906699658072
2022-07-16,40.2965
2022-07-15,38.8229
2022-07-14,37.1319
2022-07-13,34.8677
2022-07-12,34.46466416100596
2022-07-11,36.68476315555224
2022-07-10,38.03769618711708
2022-07-09,38.7701
2022-07-08,39.2806155314892
2022-07-07,39.11301693550449
2022-07-06,37.3421
2022-07-05,36.7918
2022-07-04,36.7471
2022-07-03,33.5663
2022-07-02,33.93023866450941
2022-07-01,35.2171
2022-06-30,34.1879
2022-06-29,35.9890816628959
2022-06-28,39.73720539904536
2022-06-27,41.1406
2022-06-26,42.3699
2022-06-25,42.50119228657055
2022-06-24,42.82202742556721
2022-06-23,38.3429
2022-06-22,36.682932850570914
2022-06-21,38.7492
2022-06-20,36.5848
2022-06-19,34.99369545994221
2022-06-18,31.8876
2022-06-17,32.061
2022-06-16,35.544908729790805
2022-06-15,34.483819207272134
2022-06-14,31.8995
2022-06-13,31.085917567907185
2022-06-12,34.3004
2022-06-11,37.8947
2022-06-10,40.7902
2022-06-09,41.60837781517913
2022-06-08,40.643286236988594
2022-06-07,42.399
2022-06-06,44.47781316709297
2022-06-05,39.9546
2022-06-04,39.12908233967005
2022-06-03,41.424940049062585
2022-06-02,41.35851348147693
2022-06-01,45.9788
2022-05-31,48.05614168230269
2022-05-30,47.809557729938334
2022-05-29,45.3972
2022-05-28,44.59027088604745
2022-05-27,43.76022227472494
2022-05-26,48.5633
2022-05-25,50.393509085583695
2022-05-24,50.47777491399352
2022-05-23,54.5359
2022-05-22,53.00093629355968
2022-05-21,51.0505
2022-05-20,53.510048431700206
2022-05-19,53.72864030388682
2022-05-18,57.65621985440934
2022-05-17,58.0814
